bill_bill_type,bill_billing_entity,bill_billing_period_end_date,bill_billing_period_start_date,bill_invoice_id,bill_invoicing_entity,bill_payer_account_id,bill_payer_account_name,cost_category,discount,discount_bundled_discount,discount_total_discount,identity_line_item_id,identity_time_interval,line_item_availability_zone,line_item_blended_cost,line_item_blended_rate,line_item_currency_code,line_item_legal_entity,line_item_line_item_description,line_item_line_item_type,line_item_net_unblended_cost,line_item_net_unblended_rate,line_item_normalization_factor,line_item_normalized_usage_amount,line_item_operation,line_item_product_code,line_item_resource_id,line_item_tax_type,line_item_unblended_cost,line_item_unblended_rate,line_item_usage_account_id,line_item_usage_account_name,line_item_usage_amount,line_item_usage_end_date,line_item_usage_start_date,line_item_usage_type,pricing_currency,pricing_lease_contract_length,pricing_offering_class,pricing_public_on_demand_cost,pricing_public_on_demand_rate,pricing_purchase_option,pricing_rate_code,pricing_rate_id,pricing_term,pricing_unit,product,product_comment,product_fee_code,product_fee_description,product_from_location,product_from_location_type,product_from_region_code,product_instance_family,product_instance_type,product_instancesku,product_location,product_location_type,product_operation,product_pricing_unit,product_product_family,product_region_code,product_servicecode,product_sku,product_to_location,product_to_location_type,product_to_region_code,product_usagetype,reservation_amortized_upfront_cost_for_usage,reservation_amortized_upfront_fee_for_billing_period,reservation_availability_zone,reservation_effective_cost,reservation_end_time,reservation_modification_status,reservation_net_amortized_upfront_cost_for_usage,reservation_net_amortized_upfront_fee_for_billing_period,reservation_net_effective_cost,reservation_net_recurring_fee_for_usage,reservation_net_unused_amortized_upfront_fee_for_billing_period,reservation_net_unused_recurring_fee,reservation_net_upfront_value,reservation_normalized_units_per_reservation,reservation_number_of_reservations,reservation_recurring_fee_for_usage,reservation_reservation_a_r_n,reservation_start_time,reservation_subscription_id,reservation_total_reserved_normalized_units,reservation_total_reserved_units,reservation_units_per_reservation,reservation_unused_amortized_upfront_fee_for_billing_period,reservation_unused_normalized_unit_quantity,reservation_unused_quantity,reservation_unused_recurring_fee,reservation_upfront_value,resource_tags,savings_plan_amortized_upfront_commitment_for_billing_period,savings_plan_end_time,savings_plan_instance_type_family,savings_plan_net_amortized_upfront_commitment_for_billing_period,savings_plan_net_recurring_commitment_for_billing_period,savings_plan_net_savings_plan_effective_cost,savings_plan_offering_type,savings_plan_payment_option,savings_plan_purchase_term,savings_plan_recurring_commitment_for_billing_period,savings_plan_region,savings_plan_savings_plan_a_r_n,savings_plan_savings_plan_effective_cost,savings_plan_savings_plan_rate,savings_plan_start_time,savings_plan_total_commitment_to_date,savings_plan_used_commitment
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,7adcudyz55oq4q33am5ln5fi6uy77fms6iwf4wx4pt47rr6q6x3a,2024-05-18T00:00:00Z/2024-05-19T00:00:00Z,,8.0E-5,0.0000050000,USD,"","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,ListBucket,AmazonS3,sample-143,,8.0E-5,0.0000050000,016266444216,sajeeth pasha,16.0,2024-05-18T20:00:00.000Z,2024-05-18T14:00:00.000Z,APS3-Requests-Tier1,USD,,,8.0E-5,0.0000050000,,UJ844B8DVMQUFJQP.32CCEEARHH.6YS6EN2CT7,53052465059,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,API Request,ap-south-1,AmazonS3,UJ844B8DVMQUFJQP,,,,APS3-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589359,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,5qso7oowwyrx2hkutuzruzidxya2rnmpszjrwmr572i52pdqctfq,2024-05-18T00:00:00Z/2024-05-19T00:00:00Z,,5.0E-6,0.0000050000,USD,"","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,ListBucket,AmazonS3,samplebucketcreate,,5.0E-6,0.0000050000,016266444216,sajeeth pasha,1.0,2024-05-18T19:00:00.000Z,2024-05-18T18:00:00.000Z,APS3-Requests-Tier1,USD,,,5.0E-6,0.0000050000,,UJ844B8DVMQUFJQP.32CCEEARHH.6YS6EN2CT7,53052465059,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,API Request,ap-south-1,AmazonS3,UJ844B8DVMQUFJQP,,,,APS3-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589359,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,rrcvztvli6br4puhismwq7pbkdli75irxj46fzuz3ly53eeihj5q,2024-05-18T00:00:00Z/2024-05-19T00:00:00Z,,2.0E-5,0.0000050000,USD,"","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,PutObject,AmazonS3,akhil-s3-bucket-760,,2.0E-5,0.0000050000,016266444216,sajeeth pasha,4.0,2024-05-18T21:00:00.000Z,2024-05-18T14:00:00.000Z,APS3-Requests-Tier1,USD,,,2.0E-5,0.0000050000,,UJ844B8DVMQUFJQP.32CCEEARHH.6YS6EN2CT7,53052465059,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,API Request,ap-south-1,AmazonS3,UJ844B8DVMQUFJQP,,,,APS3-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589359,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,uv32hqvgf3425no6csk4mymi7luglcru33ydttyac3v4fdebv3ka,2024-05-18T00:00:00Z/2024-05-19T00:00:00Z,,2.5E-5,0.0000050000,USD,"","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,PutObject,AmazonS3,config-bucket-016266444216,,2.5E-5,0.0000050000,016266444216,sajeeth pasha,5.0,2024-05-18T22:00:00.000Z,2024-05-18T03:00:00.000Z,APS3-Requests-Tier1,USD,,,2.5E-5,0.0000050000,,UJ844B8DVMQUFJQP.32CCEEARHH.6YS6EN2CT7,53052465059,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,API Request,ap-south-1,AmazonS3,UJ844B8DVMQUFJQP,,,,APS3-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589359,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,mrf6k6g7khaovexon4kebcfd2hkl7vgiuoi55nspssyue3cvmrmq,2024-05-18T00:00:00Z/2024-05-19T00:00:00Z,,5.0E-6,0.0000050000,USD,"","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,PutObject,AmazonS3,mybucket-sample-760,,5.0E-6,0.0000050000,016266444216,sajeeth pasha,1.0,2024-05-18T19:00:00.000Z,2024-05-18T18:00:00.000Z,APS3-Requests-Tier1,USD,,,5.0E-6,0.0000050000,,UJ844B8DVMQUFJQP.32CCEEARHH.6YS6EN2CT7,53052465059,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,API Request,ap-south-1,AmazonS3,UJ844B8DVMQUFJQP,,,,APS3-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589359,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,uqlifqy75dooopo77hldz6zjzxeomiqlkj73f5fuoy3a6yqhwggq,2024-05-18T00:00:00Z/2024-05-19T00:00:00Z,,3.0E-5,0.0000050000,USD,"","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,PutObject,AmazonS3,sample-143,,3.0E-5,0.0000050000,016266444216,sajeeth pasha,6.0,2024-05-18T19:00:00.000Z,2024-05-18T18:00:00.000Z,APS3-Requests-Tier1,USD,,,3.0E-5,0.0000050000,,UJ844B8DVMQUFJQP.32CCEEARHH.6YS6EN2CT7,53052465059,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,API Request,ap-south-1,AmazonS3,UJ844B8DVMQUFJQP,,,,APS3-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589359,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,sjemqsmql4qmwweqzraejbza5rfuutlon37ldewyuhp3qcxfthia,2024-05-18T00:00:00Z/2024-05-19T00:00:00Z,,5.0E-6,0.0000050000,USD,"","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,WriteBucketPolicy,AmazonS3,akhil-s3-bucket-760,,5.0E-6,0.0000050000,016266444216,sajeeth pasha,1.0,2024-05-18T15:00:00.000Z,2024-05-18T14:00:00.000Z,APS3-Requests-Tier1,USD,,,5.0E-6,0.0000050000,,UJ844B8DVMQUFJQP.32CCEEARHH.6YS6EN2CT7,53052465059,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,API Request,ap-south-1,AmazonS3,UJ844B8DVMQUFJQP,,,,APS3-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589359,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,hrkuwdgc7xrwuhk2wsg55jfavc47zksrtguwrvzireapcb2ul65q,2024-05-19T00:00:00Z/2024-05-20T00:00:00Z,,1.0E-5,0.0000050000,USD,"","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,CopyObject,AmazonS3,akhil-s3-bucket-760,,1.0E-5,0.0000050000,016266444216,sajeeth pasha,2.0,2024-05-19T20:00:00.000Z,2024-05-19T08:00:00.000Z,APS3-Requests-Tier1,USD,,,1.0E-5,0.0000050000,,UJ844B8DVMQUFJQP.32CCEEARHH.6YS6EN2CT7,53052465059,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,API Request,ap-south-1,AmazonS3,UJ844B8DVMQUFJQP,,,,APS3-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589359,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,y5xmvzew3euxx64ttdodvqrid5ai25ylul5ehoax3z7uaw3lbnja,2024-05-19T00:00:00Z/2024-05-20T00:00:00Z,,8.0E-5,0.0000050000,USD,"","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,ListBucket,AmazonS3,akhil-s3-bucket-760,,8.0E-5,0.0000050000,016266444216,sajeeth pasha,16.0,2024-05-19T21:00:00.000Z,2024-05-19T09:00:00.000Z,APS3-Requests-Tier1,USD,,,8.0E-5,0.0000050000,,UJ844B8DVMQUFJQP.32CCEEARHH.6YS6EN2CT7,53052465059,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,API Request,ap-south-1,AmazonS3,UJ844B8DVMQUFJQP,,,,APS3-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589359,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,gkq6jppnqm4qotgnt7sk2hfjnds6vgf3eohvmz642b4rk2rjqaqa,2024-05-19T00:00:00Z/2024-05-20T00:00:00Z,,4.05E-4,0.0000050000,USD,"","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,ListBucket,AmazonS3,config-bucket-016266444216,,4.05E-4,0.0000050000,016266444216,sajeeth pasha,81.0,2024-05-19T22:00:00.000Z,2024-05-19T07:00:00.000Z,APS3-Requests-Tier1,USD,,,4.05E-4,0.0000050000,,UJ844B8DVMQUFJQP.32CCEEARHH.6YS6EN2CT7,53052465059,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,API Request,ap-south-1,AmazonS3,UJ844B8DVMQUFJQP,,,,APS3-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589359,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,tktov4bnpuyodukckmy5kqng3fgflnz7kkng24j2nabroqegsxfa,2024-05-19T00:00:00Z/2024-05-20T00:00:00Z,,2.0E-5,0.0000050000,USD,"","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,ListBucket,AmazonS3,json-bucket-sample-123,,2.0E-5,0.0000050000,016266444216,sajeeth pasha,4.0,2024-05-19T21:00:00.000Z,2024-05-19T19:00:00.000Z,APS3-Requests-Tier1,USD,,,2.0E-5,0.0000050000,,UJ844B8DVMQUFJQP.32CCEEARHH.6YS6EN2CT7,53052465059,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,API Request,ap-south-1,AmazonS3,UJ844B8DVMQUFJQP,,,,APS3-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589359,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,el2m454wcyfpvgaorrabwbdoah4rul32tdkcf4zi4ntkhtqhbnxq,2024-05-19T00:00:00Z/2024-05-20T00:00:00Z,,1.0E-5,0.0000050000,USD,"","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,ListBucket,AmazonS3,mybucket-sample-760,,1.0E-5,0.0000050000,016266444216,sajeeth pasha,2.0,2024-05-19T20:00:00.000Z,2024-05-19T15:00:00.000Z,APS3-Requests-Tier1,USD,,,1.0E-5,0.0000050000,,UJ844B8DVMQUFJQP.32CCEEARHH.6YS6EN2CT7,53052465059,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,API Request,ap-south-1,AmazonS3,UJ844B8DVMQUFJQP,,,,APS3-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589359,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,7adcudyz55oq4q33am5ln5fi6uy77fms6iwf4wx4pt47rr6q6x3a,2024-05-19T00:00:00Z/2024-05-20T00:00:00Z,,1.0E-5,0.0000050000,USD,"","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,ListBucket,AmazonS3,sample-143,,1.0E-5,0.0000050000,016266444216,sajeeth pasha,2.0,2024-05-19T20:00:00.000Z,2024-05-19T15:00:00.000Z,APS3-Requests-Tier1,USD,,,1.0E-5,0.0000050000,,UJ844B8DVMQUFJQP.32CCEEARHH.6YS6EN2CT7,53052465059,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,API Request,ap-south-1,AmazonS3,UJ844B8DVMQUFJQP,,,,APS3-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589359,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,rrcvztvli6br4puhismwq7pbkdli75irxj46fzuz3ly53eeihj5q,2024-05-19T00:00:00Z/2024-05-20T00:00:00Z,,3.0E-5,0.0000050000,USD,"","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,PutObject,AmazonS3,akhil-s3-bucket-760,,3.0E-5,0.0000050000,016266444216,sajeeth pasha,6.0,2024-05-19T20:00:00.000Z,2024-05-19T08:00:00.000Z,APS3-Requests-Tier1,USD,,,3.0E-5,0.0000050000,,UJ844B8DVMQUFJQP.32CCEEARHH.6YS6EN2CT7,53052465059,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,API Request,ap-south-1,AmazonS3,UJ844B8DVMQUFJQP,,,,APS3-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589359,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,uv32hqvgf3425no6csk4mymi7luglcru33ydttyac3v4fdebv3ka,2024-05-19T00:00:00Z/2024-05-20T00:00:00Z,,2.5E-5,0.0000050000,USD,"","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,PutObject,AmazonS3,config-bucket-016266444216,,2.5E-5,0.0000050000,016266444216,sajeeth pasha,5.0,2024-05-19T22:00:00.000Z,2024-05-19T03:00:00.000Z,APS3-Requests-Tier1,USD,,,2.5E-5,0.0000050000,,UJ844B8DVMQUFJQP.32CCEEARHH.6YS6EN2CT7,53052465059,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,API Request,ap-south-1,AmazonS3,UJ844B8DVMQUFJQP,,,,APS3-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589359,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,vrbueu72vvmopv3pnr7fal2qwhj3bmbds532insqzgxh2dqiqv3a,2024-05-19T00:00:00Z/2024-05-20T00:00:00Z,,1.0E-5,0.0000050000,USD,"","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,PutObject,AmazonS3,json-bucket-sample-123,,1.0E-5,0.0000050000,016266444216,sajeeth pasha,2.0,2024-05-19T21:00:00.000Z,2024-05-19T19:00:00.000Z,APS3-Requests-Tier1,USD,,,1.0E-5,0.0000050000,,UJ844B8DVMQUFJQP.32CCEEARHH.6YS6EN2CT7,53052465059,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,API Request,ap-south-1,AmazonS3,UJ844B8DVMQUFJQP,,,,APS3-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589359,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,b7vqad5nqbzwn4uxke7tpr3bbgd2gv37vf5zdpstzhyxpw4hz3xa,2024-05-19T00:00:00Z/2024-05-20T00:00:00Z,,5.0E-6,0.0000050000,USD,"","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,WriteBucketServerSideEncryption,AmazonS3,json-bucket-sample-123,,5.0E-6,0.0000050000,016266444216,sajeeth pasha,1.0,2024-05-19T20:00:00.000Z,2024-05-19T19:00:00.000Z,APS3-Requests-Tier1,USD,,,5.0E-6,0.0000050000,,UJ844B8DVMQUFJQP.32CCEEARHH.6YS6EN2CT7,53052465059,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,API Request,ap-south-1,AmazonS3,UJ844B8DVMQUFJQP,,,,APS3-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589359,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,hrkuwdgc7xrwuhk2wsg55jfavc47zksrtguwrvzireapcb2ul65q,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,,1.0E-5,0.0000050000,USD,"","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,CopyObject,AmazonS3,akhil-s3-bucket-760,,1.0E-5,0.0000050000,016266444216,sajeeth pasha,2.0,2024-05-20T17:00:00.000Z,2024-05-20T04:00:00.000Z,APS3-Requests-Tier1,USD,,,1.0E-5,0.0000050000,,UJ844B8DVMQUFJQP.32CCEEARHH.6YS6EN2CT7,53052465059,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,API Request,ap-south-1,AmazonS3,UJ844B8DVMQUFJQP,,,,APS3-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589359,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,y5xmvzew3euxx64ttdodvqrid5ai25ylul5ehoax3z7uaw3lbnja,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,,6.0E-4,0.0000050000,USD,"","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,ListBucket,AmazonS3,akhil-s3-bucket-760,,6.0E-4,0.0000050000,016266444216,sajeeth pasha,120.0,2024-05-20T21:00:00.000Z,2024-05-20T13:00:00.000Z,APS3-Requests-Tier1,USD,,,6.0E-4,0.0000050000,,UJ844B8DVMQUFJQP.32CCEEARHH.6YS6EN2CT7,53052465059,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,API Request,ap-south-1,AmazonS3,UJ844B8DVMQUFJQP,,,,APS3-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589359,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
